Sample	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
S84_R1	8047.0	26.0	14.0	30.0	30.0	47.0	50.0	74.0	19.0	59.0	41.0	8.0	79.0	20.0	26.0	17.0	8.0	32.0	35.0	20.0	26.0	19.0	33.0	34.0	41.0	52.0	50.0	185.0	60.0	55.0	143.0	48.0	35.0	41.0	63.0	140.0	90.0	39.0	103.0	46.0	65.0	52.0	1937.0	258169.0
S84_R2	8789.0	25.0	15.0	22.0	36.0	31.0	28.0	54.0	15.0	50.0	43.0	10.0	86.0	24.0	24.0	19.0	11.0	33.0	34.0	19.0	29.0	24.0	31.0	34.0	41.0	51.0	56.0	105.0	57.0	66.0	58.0	43.0	41.0	40.0	69.0	89.0	83.0	42.0	74.0	46.0	63.0	49.0	1491.0	258158.0
S85_R1	6686.0	39.0	27.0	38.0	107.0	74.0	75.0	107.0	45.0	270.0	232.0	65.0	728.0	84.0	82.0	71.0	68.0	209.0	101.0	93.0	236.0	96.0	120.0	133.0	95.0	167.0	192.0	542.0	162.0	131.0	650.0	84.0	93.0	117.0	156.0	371.0	210.0	93.0	276.0	109.0	140.0	147.0	1706.0	326970.0
S85_R2	7319.0	43.0	32.0	24.0	105.0	75.0	56.0	89.0	47.0	250.0	228.0	62.0	660.0	78.0	80.0	80.0	65.0	201.0	97.0	94.0	201.0	87.0	127.0	126.0	94.0	163.0	198.0	252.0	138.0	126.0	220.0	77.0	91.0	107.0	155.0	208.0	194.0	80.0	143.0	97.0	125.0	122.0	3644.0	325737.0
S86_R1	12541.0	33.0	18.0	19.0	16.0	21.0	20.0	32.0	21.0	63.0	55.0	8.0	100.0	18.0	3.0	11.0	10.0	39.0	16.0	14.0	17.0	18.0	33.0	23.0	14.0	21.0	28.0	114.0	24.0	34.0	130.0	23.0	27.0	24.0	32.0	63.0	106.0	25.0	68.0	26.0	38.0	34.0	907.0	65489.0
S86_R2	13204.0	33.0	18.0	22.0	41.0	43.0	18.0	16.0	14.0	64.0	39.0	9.0	93.0	16.0	3.0	12.0	7.0	35.0	15.0	12.0	14.0	13.0	33.0	19.0	15.0	21.0	33.0	49.0	16.0	30.0	40.0	24.0	27.0	20.0	31.0	30.0	103.0	22.0	42.0	26.0	35.0	30.0	922.0	65067.0
S87_R1	6101.0	36.0	17.0	19.0	24.0	25.0	33.0	60.0	27.0	109.0	54.0	20.0	124.0	27.0	29.0	37.0	28.0	85.0	42.0	40.0	64.0	54.0	80.0	83.0	55.0	64.0	82.0	302.0	56.0	120.0	267.0	65.0	67.0	78.0	90.0	181.0	155.0	70.0	179.0	64.0	117.0	107.0	2314.0	232363.0
S87_R2	6475.0	39.0	17.0	22.0	30.0	20.0	29.0	33.0	20.0	102.0	60.0	18.0	125.0	30.0	34.0	40.0	32.0	68.0	47.0	43.0	62.0	62.0	85.0	81.0	50.0	71.0	87.0	142.0	62.0	119.0	99.0	62.0	65.0	79.0	88.0	110.0	154.0	70.0	128.0	63.0	107.0	98.0	1826.0	232960.0
S89_R1	5115.0	7.0	11.0	18.0	25.0	51.0	57.0	64.0	11.0	42.0	19.0	26.0	51.0	19.0	14.0	19.0	47.0	40.0	31.0	21.0	25.0	29.0	28.0	32.0	36.0	39.0	44.0	77.0	42.0	38.0	61.0	44.0	35.0	35.0	45.0	44.0	41.0	37.0	44.0	41.0	48.0	53.0	695.0	168853.0
S89_R2	6488.0	6.0	7.0	15.0	22.0	31.0	49.0	46.0	9.0	33.0	14.0	17.0	56.0	23.0	14.0	23.0	51.0	24.0	28.0	20.0	26.0	27.0	28.0	32.0	36.0	38.0	40.0	59.0	39.0	42.0	40.0	40.0	34.0	30.0	45.0	34.0	33.0	39.0	30.0	44.0	48.0	49.0	1337.0	167008.0
S8_R1	11954.0	53.0	24.0	32.0	25.0	25.0	18.0	30.0	20.0	230.0	123.0	20.0	344.0	30.0	19.0	37.0	28.0	109.0	29.0	31.0	54.0	31.0	58.0	44.0	27.0	46.0	49.0	368.0	59.0	59.0	388.0	41.0	28.0	30.0	60.0	215.0	135.0	47.0	156.0	36.0	89.0	51.0	1913.0	101789.0
S8_R2	12498.0	59.0	25.0	31.0	38.0	36.0	15.0	30.0	18.0	202.0	101.0	16.0	271.0	28.0	21.0	34.0	26.0	69.0	32.0	34.0	48.0	30.0	59.0	34.0	21.0	43.0	44.0	66.0	42.0	53.0	47.0	26.0	24.0	22.0	52.0	44.0	102.0	35.0	40.0	16.0	62.0	27.0	1443.0	102990.0
S90_R1	7221.0	15.0	15.0	35.0	36.0	35.0	39.0	38.0	14.0	36.0	33.0	5.0	54.0	5.0	14.0	14.0	9.0	31.0	11.0	12.0	23.0	9.0	19.0	22.0	8.0	15.0	16.0	93.0	18.0	30.0	103.0	16.0	26.0	22.0	40.0	77.0	102.0	17.0	58.0	27.0	57.0	30.0	937.0	57276.0
S90_R2	7817.0	16.0	14.0	31.0	44.0	66.0	22.0	17.0	5.0	34.0	20.0	6.0	51.0	7.0	16.0	14.0	9.0	25.0	13.0	15.0	22.0	8.0	17.0	26.0	8.0	16.0	16.0	42.0	17.0	31.0	35.0	13.0	27.0	21.0	38.0	40.0	107.0	17.0	37.0	30.0	56.0	25.0	813.0	57009.0
S91_R1	13461.0	26.0	12.0	27.0	52.0	23.0	17.0	14.0	7.0	20.0	9.0	9.0	14.0	4.0	1.0	4.0	6.0	7.0	1.0	4.0	8.0	2.0	6.0	2.0	4.0	8.0	10.0	41.0	7.0	10.0	25.0	9.0	1.0	3.0	11.0	19.0	14.0	5.0	14.0	3.0	11.0	9.0	683.0	204100.0
S91_R2	14291.0	22.0	10.0	21.0	43.0	57.0	13.0	12.0	9.0	17.0	10.0	6.0	13.0	5.0	1.0	5.0	7.0	6.0	2.0	3.0	7.0	2.0	7.0	3.0	4.0	8.0	8.0	18.0	7.0	12.0	8.0	9.0	2.0	2.0	12.0	6.0	11.0	5.0	8.0	3.0	11.0	10.0	1613.0	202394.0
S92_R1	8810.0	31.0	37.0	76.0	90.0	79.0	87.0	59.0	30.0	63.0	42.0	9.0	88.0	7.0	6.0	12.0	12.0	31.0	14.0	9.0	25.0	6.0	32.0	18.0	14.0	17.0	36.0	147.0	31.0	29.0	105.0	24.0	22.0	24.0	36.0	88.0	85.0	32.0	63.0	35.0	59.0	39.0	1103.0	62669.0
S92_R2	10104.0	27.0	21.0	52.0	100.0	164.0	59.0	21.0	20.0	50.0	37.0	11.0	92.0	9.0	7.0	14.0	10.0	35.0	17.0	12.0	23.0	7.0	35.0	25.0	19.0	18.0	37.0	77.0	32.0	32.0	48.0	24.0	20.0	21.0	40.0	54.0	89.0	36.0	36.0	34.0	59.0	30.0	778.0	61895.0
S93_R1	16733.0	25.0	25.0	25.0	112.0	24.0	26.0	19.0	11.0	55.0	30.0	8.0	46.0	17.0	15.0	8.0	15.0	27.0	11.0	21.0	24.0	15.0	19.0	24.0	21.0	44.0	28.0	59.0	28.0	29.0	68.0	20.0	14.0	24.0	30.0	60.0	49.0	19.0	43.0	23.0	45.0	33.0	976.0	249182.0
S93_R2	17801.0	27.0	26.0	28.0	129.0	29.0	21.0	15.0	12.0	55.0	30.0	4.0	42.0	14.0	16.0	10.0	14.0	25.0	14.0	24.0	26.0	15.0	20.0	26.0	19.0	52.0	29.0	34.0	27.0	34.0	42.0	21.0	14.0	21.0	29.0	42.0	52.0	24.0	32.0	22.0	45.0	33.0	1735.0	247400.0
S94_R1	31145.0	55.0	47.0	70.0	109.0	87.0	102.0	162.0	32.0	29.0	74.0	5.0	14.0	1.0	1.0	4.0	3.0	7.0	8.0	3.0	3.0	2.0	1.0	2.0	3.0	8.0	3.0	10.0	4.0	5.0	20.0	1.0	3.0	7.0	12.0	15.0	13.0	4.0	19.0	6.0	6.0	5.0	476.0	60616.0
S94_R2	33573.0	45.0	36.0	57.0	139.0	113.0	39.0	37.0	10.0	16.0	14.0	4.0	14.0	1.0	0.0	4.0	2.0	4.0	7.0	4.0	2.0	2.0	1.0	1.0	3.0	5.0	3.0	9.0	2.0	6.0	15.0	2.0	4.0	7.0	9.0	4.0	11.0	4.0	15.0	6.0	6.0	5.0	1056.0	57905.0
S95_R1	10382.0	13.0	18.0	19.0	27.0	28.0	19.0	17.0	7.0	16.0	17.0	2.0	18.0	3.0	1.0	3.0	6.0	8.0	6.0	1.0	8.0	2.0	9.0	5.0	4.0	7.0	5.0	24.0	7.0	3.0	17.0	5.0	3.0	11.0	6.0	20.0	17.0	3.0	17.0	7.0	8.0	9.0	318.0	20317.0
S95_R2	11036.0	13.0	15.0	22.0	51.0	75.0	17.0	8.0	7.0	18.0	13.0	2.0	20.0	3.0	1.0	4.0	6.0	8.0	7.0	1.0	8.0	3.0	9.0	6.0	4.0	7.0	6.0	13.0	4.0	4.0	6.0	5.0	3.0	10.0	6.0	8.0	22.0	4.0	8.0	7.0	13.0	8.0	215.0	19737.0
S96_R1	3163.0	9.0	6.0	8.0	68.0	6.0	6.0	6.0	3.0	20.0	12.0	3.0	27.0	4.0	4.0	6.0	2.0	14.0	11.0	5.0	8.0	3.0	11.0	9.0	7.0	11.0	9.0	37.0	6.0	10.0	33.0	6.0	4.0	9.0	10.0	22.0	12.0	9.0	18.0	8.0	31.0	11.0	598.0	223615.0
S96_R2	3360.0	9.0	5.0	8.0	72.0	13.0	3.0	6.0	3.0	16.0	7.0	2.0	21.0	4.0	3.0	5.0	2.0	12.0	10.0	10.0	7.0	3.0	11.0	8.0	5.0	14.0	7.0	16.0	2.0	10.0	18.0	8.0	2.0	9.0	9.0	11.0	8.0	10.0	14.0	8.0	28.0	9.0	1910.0	222182.0
S97_R1	8804.0	34.0	21.0	42.0	45.0	59.0	54.0	66.0	18.0	41.0	40.0	8.0	41.0	4.0	8.0	9.0	10.0	41.0	16.0	16.0	22.0	9.0	23.0	22.0	23.0	25.0	28.0	118.0	23.0	28.0	118.0	25.0	19.0	23.0	31.0	93.0	96.0	36.0	96.0	29.0	106.0	37.0	1960.0	304885.0
S97_R2	9794.0	36.0	15.0	38.0	54.0	66.0	46.0	48.0	10.0	37.0	39.0	5.0	42.0	5.0	9.0	11.0	12.0	39.0	19.0	14.0	23.0	9.0	21.0	18.0	23.0	27.0	31.0	58.0	25.0	29.0	51.0	28.0	23.0	25.0	33.0	48.0	92.0	30.0	62.0	35.0	104.0	40.0	1504.0	304574.0
S98_R1	7084.0	18.0	14.0	27.0	347.0	22.0	22.0	32.0	9.0	44.0	24.0	9.0	59.0	16.0	19.0	21.0	12.0	22.0	37.0	20.0	22.0	18.0	28.0	20.0	21.0	34.0	49.0	84.0	38.0	40.0	77.0	30.0	15.0	23.0	37.0	59.0	39.0	25.0	54.0	27.0	67.0	44.0	1011.0	387014.0
S98_R2	7479.0	19.0	14.0	24.0	368.0	21.0	12.0	21.0	9.0	44.0	24.0	11.0	52.0	20.0	17.0	18.0	10.0	25.0	33.0	25.0	23.0	18.0	28.0	19.0	21.0	38.0	49.0	42.0	38.0	44.0	49.0	26.0	20.0	27.0	38.0	35.0	43.0	25.0	38.0	22.0	67.0	42.0	4144.0	383592.0
S99_R1	3412.0	13.0	6.0	18.0	44.0	19.0	22.0	21.0	7.0	20.0	9.0	5.0	24.0	2.0	6.0	2.0	5.0	7.0	7.0	7.0	1.0	7.0	2.0	7.0	4.0	27.0	8.0	24.0	8.0	14.0	29.0	7.0	6.0	3.0	6.0	20.0	13.0	4.0	18.0	9.0	45.0	12.0	527.0	188632.0
S99_R2	3709.0	11.0	4.0	9.0	46.0	16.0	21.0	7.0	2.0	19.0	6.0	1.0	19.0	2.0	5.0	2.0	4.0	7.0	5.0	7.0	4.0	6.0	2.0	6.0	4.0	26.0	10.0	9.0	5.0	16.0	15.0	7.0	6.0	5.0	7.0	10.0	12.0	5.0	15.0	7.0	47.0	19.0	1332.0	187612.0
S9_R1	920.0	5.0	0.0	3.0	5.0	5.0	4.0	3.0	2.0	15.0	4.0	1.0	24.0	2.0	3.0	3.0	3.0	6.0	2.0	3.0	5.0	5.0	6.0	4.0	4.0	8.0	5.0	24.0	5.0	6.0	14.0	3.0	4.0	2.0	5.0	19.0	6.0	3.0	14.0	6.0	7.0	4.0	449.0	78249.0
S9_R2	1005.0	3.0	0.0	2.0	9.0	8.0	4.0	3.0	3.0	16.0	5.0	1.0	18.0	6.0	4.0	3.0	4.0	4.0	3.0	3.0	5.0	4.0	6.0	5.0	4.0	8.0	3.0	7.0	4.0	5.0	1.0	2.0	3.0	0.0	4.0	4.0	6.0	2.0	5.0	7.0	5.0	3.0	440.0	78233.0
